"","batch","cell_type","individual_id","sex","age","Residuals"
"7965471",0,0.107311459776832,0.220595334736918,0,0.0008742848090337,0.671218920677217
"7965480",0,0.916854265279236,0.0165291290522402,0.000541590677793933,0.000264509067631029,0.0658105059230987
"7965486",0,0.0111466759586793,0.259465655328205,0.00217622717501912,0.000449214782291992,0.726762226755805
"7965510",0,0.945528820853997,0.000340975006962105,0,2.48144963189944e-06,0.0541277226894087
"7965515",0,0.309544316448055,0.149031911099905,0.00093372351996789,0.00409300415063814,0.536397044781435
"7965523",0,0.132233639846369,0.185466721639031,0,0.00316064986542644,0.679138988649174
"7965541",0,0.972272863050814,0.000891097187978734,8.78558245888255e-05,0.000973216493941118,0.0257749674426777
"7965565",0,0.796657815461109,4.14804759975772e-10,0,0.00151489005815454,0.201827294065932
"7965573",0,0.253156212814087,0.027743113205301,0.00339750920468319,0.00373315915704783,0.71197000561888
"7965589",3.75211982046256e-11,0.0223811987181319,1.51001710011529e-11,0,0.000329052157639041,0.977289749071608
"7965606",0,0.984216502044054,0.000725608018418939,2.29473079726804e-13,7.95334175021609e-05,0.0149783565197959
